"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"Bacteria" "Actinobacteriota" "Actinobacteria" "Micromonosporales" "Micromonosporaceae" "Actinoplanes" NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" "Vicinamibacteraceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Nitrosomonadaceae" "MND1" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" NA NA NA
"Bacteria" "Desulfobacterota" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Tistrellales" "Geminicoccaceae" "Candidatus Alysiosphaera" NA
"Bacteria" "Myxococcota" "Polyangia" "mle1-27" NA NA NA
"Bacteria" "Elusimicrobiota" "Lineage IIa" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "1174-901-12" NA
"Bacteria" "Cyanobacteria" "Cyanobacteriia" "Cyanobacteriales" "Nostocaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" NA NA
"Bacteria" "Verrucomicrobiota" "Chlamydiae" "Chlamydiales" "Parachlamydiaceae" "Candidatus Protochlamydia" NA
"Bacteria" "Planctomycetota" "Phycisphaerae" "Tepidisphaerales" "WD2101 soil group" NA NA
"Bacteria" "Acidobacteriota" "Thermoanaerobaculia" "Thermoanaerobaculales" "Thermoanaerobaculaceae" "Subgroup 10" NA
"Bacteria" "Fibrobacterota" "Fibrobacteria" "Fibrobacterales" "Fibrobacteraceae" NA NA
"Bacteria" "Chloroflexi" "Anaerolineae" "SBR1031" "A4b" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Verrucomicrobiota" "Chlamydiae" "Chlamydiales" "Parachlamydiaceae" "Neochlamydia" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Solibacterales" "Solibacteraceae" "Candidatus Solibacter" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Diplorickettsiales" "Diplorickettsiaceae" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" NA
"Bacteria" "Planctomycetota" "Phycisphaerae" "Tepidisphaerales" "WD2101 soil group" NA NA
"Bacteria" "Acidobacteriota" "Blastocatellia" "11-24" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Salinisphaerales" "Solimonadaceae" "Nevskia" NA
"Bacteria" "Myxococcota" "Polyangia" "Polyangiales" "Polyangiaceae" "Minicystis" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Actinobacteriota" "Actinobacteria" "Micromonosporales" "Micromonosporaceae" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Cytophagales" "Cytophagaceae" "Cytophaga" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "SM2D12" NA NA
"Bacteria" "Patescibacteria" "Parcubacteria" NA NA NA NA
"Bacteria" "WPS-2" NA NA NA NA NA
"Bacteria" "Acidobacteriota" "Blastocatellia" "Pyrinomonadales" "Pyrinomonadaceae" "RB41" NA
"Bacteria" "Myxococcota" "Polyangia" "Haliangiales" "Haliangiaceae" "Haliangium" NA
"Bacteria" "Acidobacteriota" "Blastocatellia" "11-24" NA NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter" NA
"Bacteria" "Myxococcota" "Myxococcia" "Myxococcales" "Myxococcaceae" "P3OB-42" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Xiphinematobacteraceae" "Candidatus Xiphinematobacter" NA
"Bacteria" "Myxococcota" "Polyangia" "Polyangiales" "Sandaracinaceae" NA NA
"Bacteria" "Armatimonadota" "Fimbriimonadia" "Fimbriimonadales" "Fimbriimonadaceae" NA NA
"Bacteria" "Verrucomicrobiota" "Chlamydiae" "Chlamydiales" "Parachlamydiaceae" "Candidatus Protochlamydia" NA
"Bacteria" "Planctomycetota" "Phycisphaerae" "Tepidisphaerales" "WD2101 soil group" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Firmicutes" "Bacilli" "Entomoplasmatales" NA NA NA
"Bacteria" "Chloroflexi" NA NA NA NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Parafilimonas" NA
"Bacteria" "Acidobacteriota" "Blastocatellia" "Pyrinomonadales" "Pyrinomonadaceae" "RB41" NA
"Bacteria" "Actinobacteriota" "Actinobacteria" "Frankiales" NA NA NA
"Bacteria" "Armatimonadota" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Cyanobacteria" "Vampirivibrionia" "Vampirovibrionales" "Vampirovibrionaceae" NA NA
"Bacteria" "WPS-2" NA NA NA NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "Planctomycetota" "Pla4 lineage" NA NA NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "C0119" NA NA NA
"Bacteria" "Myxococcota" "Myxococcia" "Myxococcales" "Myxococcaceae" "P3OB-42" NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Dependentiae" "Babeliae" "Babeliales" "Vermiphilaceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Actimicrobium" NA
"Bacteria" "Bdellovibrionota" "Bdellovibrionia" "Bdellovibrionales" "Bdellovibrionaceae" "Bdellovibrio" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Elsterales" NA NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Solibacterales" "Solibacteraceae" "Candidatus Solibacter" NA
"Bacteria" "Actinobacteriota" "Acidimicrobiia" "IMCC26256" NA NA NA
"Bacteria" "Planctomycetota" "BD7-11" NA NA NA NA
"Bacteria" "Actinobacteriota" "Actinobacteria" "Pseudonocardiales" "Pseudonocardiaceae" "Pseudonocardia" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Edaphobaculum" NA
"Bacteria" "Dependentiae" "Babeliae" "Babeliales" NA NA NA
"Bacteria" "Dependentiae" "Babeliae" "Babeliales" "Vermiphilaceae" NA NA
"Bacteria" "Dependentiae" "Babeliae" "Babeliales" "Vermiphilaceae" NA NA
"Bacteria" "Actinobacteriota" "Acidimicrobiia" "IMCC26256" NA NA NA
"Bacteria" "Gemmatimonadota" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatirosa" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Bacteroidales" "Prevotellaceae" "Prevotella" NA
"Bacteria" "Actinobacteriota" "Acidimicrobiia" NA NA NA NA
"Bacteria" "Gemmatimonadota" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" "Belnapia" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria Incertae Sedis" "Unknown Family" "Candidatus Ovatusbacter" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Edaphobaculum" NA
"Bacteria" "Planctomycetota" "Phycisphaerae" "Tepidisphaerales" "WD2101 soil group" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Diplorickettsiales" "Diplorickettsiaceae" "Aquicella" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Pirellulales" "Pirellulaceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Isosphaerales" "Isosphaeraceae" "Tundrisphaera" NA
"Bacteria" "Myxococcota" "Polyangia" "Polyangiales" "Polyangiaceae" "Pajaroellobacter" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "WPS-2" NA NA NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Armatimonadota" "Armatimonadia" "Armatimonadales" NA NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Bryobacterales" "Bryobacteraceae" "Bryobacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Rhodoplanes" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Solibacterales" "Solibacteraceae" "Candidatus Solibacter" NA
"Bacteria" "Bdellovibrionota" "Bdellovibrionia" "Bdellovibrionales" "Bdellovibrionaceae" "Bdellovibrio" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Subgroup 2" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" NA NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "JG30a-KF-32" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Dependentiae" "Babeliae" "Babeliales" "UBA12409" NA NA
"Bacteria" "Verrucomicrobiota" "Chlamydiae" "Chlamydiales" "Parachlamydiaceae" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "A21b" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" "Telmatocola" NA
"Bacteria" "WPS-2" NA NA NA NA NA
"Bacteria" "Actinobacteriota" "Actinobacteria" "Frankiales" "Acidothermaceae" "Acidothermus" NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "67-14" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" NA NA
"Bacteria" "Armatimonadota" "Armatimonadia" "Armatimonadales" NA NA NA
"Bacteria" "Planctomycetota" "Phycisphaerae" "Phycisphaerales" "Phycisphaeraceae" "Phycisphaera" NA
"Bacteria" "WPS-2" NA NA NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "Pedosphaera" NA
"Bacteria" "Cyanobacteria" "Vampirivibrionia" "Obscuribacterales" "Obscuribacteraceae" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Subgroup 13" NA NA NA
"Bacteria" "WPS-2" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria Incertae Sedis" "Unknown Family" "Acidibacter" NA
"Bacteria" "Dependentiae" "Babeliae" "Babeliales" "Vermiphilaceae" NA NA
"Bacteria" "WPS-2" NA NA NA NA NA
"Bacteria" "Armatimonadota" "Armatimonadia" "Armatimonadales" NA NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Pirellulales" "Pirellulaceae" "Pirellula" NA
"Bacteria" "Firmicutes" "Negativicutes" "Veillonellales-Selenomonadales" "Sporomusaceae" "Pelosinus" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "Pedosphaera" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Bryobacterales" "Bryobacteraceae" "Bryobacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" NA NA NA
"Bacteria" "Myxococcota" "Polyangia" "Polyangiales" "Polyangiaceae" "Minicystis" NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Verrucomicrobiota" "Chlamydiae" "Chlamydiales" "Parachlamydiaceae" NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "67-14" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" NA NA NA
"Bacteria" "Bdellovibrionota" "Bdellovibrionia" "Bdellovibrionales" "Bdellovibrionaceae" "Bdellovibrio" NA
"Bacteria" "Acidobacteriota" "Subgroup 5" NA NA NA NA
"Bacteria" "Chloroflexi" "Anaerolineae" "SBR1031" NA NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Neisseriaceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Massilia" NA
"Bacteria" "Fibrobacterota" "Fibrobacteria" "Fibrobacterales" "Fibrobacteraceae" NA NA
"Bacteria" "Cyanobacteria" "Vampirivibrionia" "Obscuribacterales" "Obscuribacteraceae" NA NA
"Bacteria" "Myxococcota" "Myxococcia" "Myxococcales" "Myxococcaceae" "P3OB-42" NA
"Bacteria" "Myxococcota" NA NA NA NA NA
"Bacteria" "Planctomycetota" "Pla4 lineage" NA NA NA NA
"Bacteria" "Acidobacteriota" "Blastocatellia" "11-24" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Sphingobacteriales" "NS11-12 marine group" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Acidobacteriota" "Subgroup 22" NA NA NA NA
"Bacteria" "Cyanobacteria" "Sericytochromatia" NA NA NA NA
"Bacteria" "Elusimicrobiota" "Lineage IIc" NA NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" NA
"Bacteria" "Cyanobacteria" "Sericytochromatia" NA NA NA NA
"Bacteria" "Elusimicrobiota" "Lineage IIb" NA NA NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Cytophagales" "Microscillaceae" "Ohtaekwangia" NA
"Bacteria" "Armatimonadota" "Chthonomonadetes" "Chthonomonadales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Cyanobacteria" "Cyanobacteriia" "Cyanobacteriales" "Chroococcidiopsaceae" "Crinalium SAG 22.89" NA
"Bacteria" "Bdellovibrionota" "Oligoflexia" "0319-6G20" NA NA NA
"Bacteria" "Planctomycetota" "Phycisphaerae" "Tepidisphaerales" "WD2101 soil group" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" "Roseomonas" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" NA
"Bacteria" "Bdellovibrionota" "Oligoflexia" "Silvanigrellales" "Silvanigrellaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria Incertae Sedis" "Unknown Family" "Candidatus Berkiella" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Planctomycetota" "Phycisphaerae" "Tepidisphaerales" "WD2101 soil group" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" NA
"Bacteria" "Patescibacteria" "Parcubacteria" NA NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Nitrosomonadaceae" "Ellin6067" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "Bdellovibrionota" "Oligoflexia" "0319-6G20" NA NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Edaphobaculum" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Roseimicrobium" NA
"Bacteria" "Armatimonadota" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Deinococcota" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" NA
"Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA NA
"Bacteria" "Myxococcota" "Polyangia" "Polyangiales" "Polyangiaceae" "Pajaroellobacter" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Cytophagales" "Hymenobacteraceae" "Hymenobacter" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Sphingobacteriales" "env.OPS 17" NA NA
"Bacteria" "Verrucomicrobiota" "Chlamydiae" "Chlamydiales" "Parachlamydiaceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Gemmatimonadota" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Planctomycetota" "OM190" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" "Steroidobacter" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" "Steroidobacter" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Alcaligenaceae" NA NA
"Bacteria" "Gemmatimonadota" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium" "taihuense"
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "SH3-11" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" NA NA NA NA
"Bacteria" "Fibrobacterota" "Fibrobacteria" "Fibrobacterales" "Fibrobacteraceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Diplorickettsiales" "Diplorickettsiaceae" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Sphingobacteriales" "env.OPS 17" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "211ds20" NA NA
"Bacteria" "Myxococcota" "Polyangia" "Haliangiales" "Haliangiaceae" "Haliangium" NA
"Bacteria" "Bdellovibrionota" "Oligoflexia" "0319-6G20" NA NA NA
"Bacteria" "Planctomycetota" "Phycisphaerae" "Tepidisphaerales" "WD2101 soil group" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "LD29" NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" "Rhodopila" NA
"Bacteria" "Cyanobacteria" "Vampirivibrionia" "Obscuribacterales" "Obscuribacteraceae" "Candidatus Obscuribacter" NA
"Bacteria" "Planctomycetota" "Phycisphaerae" "Tepidisphaerales" "WD2101 soil group" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella" NA
"Bacteria" "Actinobacteriota" "Actinobacteria" "Micromonosporales" "Micromonosporaceae" "Luedemannella" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Isosphaerales" "Isosphaeraceae" "Aquisphaera" NA
"Bacteria" "Acidobacteriota" "Blastocatellia" "Blastocatellales" "Blastocatellaceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Isosphaerales" "Isosphaeraceae" "Candidatus Nostocoida" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Diplorickettsiales" "Diplorickettsiaceae" NA NA
"Bacteria" "Myxococcota" "Polyangia" "Polyangiales" "Polyangiaceae" "Pajaroellobacter" NA
"Bacteria" "Myxococcota" "Polyangia" "Haliangiales" "Haliangiaceae" "Haliangium" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Diplorickettsiales" "Diplorickettsiaceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Reyranellales" "Reyranellaceae" "Reyranella" NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" NA NA
"Bacteria" "Dependentiae" "Babeliae" "Babeliales" NA NA NA
"Bacteria" "FCPU426" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Bdellovibrionota" "Oligoflexia" "0319-6G20" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Armatimonadota" "Fimbriimonadia" "Fimbriimonadales" "Fimbriimonadaceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Nitrosomonadaceae" "GOUTA6" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Bryobacterales" "Bryobacteraceae" "Bryobacter" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Terrimicrobiaceae" "Terrimicrobium" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Diplorickettsiales" "Diplorickettsiaceae" "Aquicella" NA
